ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
IEC,IEC 62220-2-1 Ed. 1.0 b:2023,Medical electrical equipment - Characteristics of digital X-ray imaging devices - Part 2-1: Determination of dual-energy subtraction efficiency - Detectors used for dual-energy radiographic imaging,"""IEC 6220-2-1:2023 describes the performance metrics associated with DUAL-ENERGY IMAGING capable DIGITAL X-RAY IMAGING DEVICES meant for medical applications and specifies the methods for their determination. These metrics can be used to analyse TISSUE-SUBTRACTED IMAGES and to evaluate dose performance, noise characteristics, and tissue-subtraction efficacy of DIGITAL X-RAY IMAGING DEVICES. The described methods indicate the procedures to obtain MULTI-SPECTRAL PRIMARY DATA and to compute their derived TISSUE-SUBTRACTED IMAGES.
The intended users of this document are MANUFACTURERS and well-equipped test laboratories. This document is restricted to DIGITAL X-RAY IMAGING DEVICES that are used for single or multiple exposure dual-energy radiographic imaging based on, for example, CR systems, direct and indirect flat panel-detector based systems.
This document excludes and is not applicable to:
   DIGITAL X-RAY IMAGING DEVICES intended to be used in mammography or in dental RADIOGRAPHY;
   slot scanning DIGITAL X-RAY IMAGING DEVICES;
   COMPUTED TOMOGRAPHY or CONE-BEAM COMPUTED TOMOGRAPHY;
   photon-energy discriminating devices such as photon counting X-RAY IMAGING DEVICES;
   devices for dynamic imaging (where series of images are acquired, as in fluoroscopy or cardiac imaging).
   DIGITAL X-RAY IMAGING DEVICES intended to be used with RADIOTHERAPY beams.""",https://webstore.ansi.org/standards/iec/iec62220ed2023,
IEC,IEC 62464-1 Ed. 2.0 b:2018,Magnetic resonance equipment for medical imaging - Part 1: Determination of essential image quality parameters,"""IEC 62464-1:2018 specifies measurement procedures for the determination of many essential image quality parameters for MR EQUIPMENT. Measurement procedures as addressed in this document are suitable for
   quality assessment in the ACCEPTANCE TEST, and
   quality assurance in the CONSTANCY TEST.
Required levels of performance for ACCEPTANCE TESTS are not provided for all tests.
This document does not address
   image quality assessment of MR EQUIPMENT with a static magnetic field intensity greater than 8 Tesla, if not otherwise stated,
   image quality affected by MR-compatibility issues,
   special diagnostic procedures such as flow imaging, perfusion, diffusion, radiotherapy and image-guided therapy applications, and
   TYPE TESTS.
The scope of this document is also limited to measuring image quality characteristics in images acquired on TEST DEVICES, not in PATIENT images.
The measurement procedures specified in this document are directed to
   MANUFACTURERS, who can demonstrate compliance by performing ACCEPTANCE and CONSTANCY TESTS as described by this document,
   test houses, who can confirm performance of MR EQUIPMENT using methods described in this document,
   regulatory authorities, who can reference this document, and
   RESPONSIBLE ORGANISATIONS who want to perform ACCEPTANCE and CONSTANCY TESTS using methods described in this document.
The essential image quality parameters and measurement methodologies defined in this document are
   SIGNAL TO NOISE RATIO,
   UNIFORMITY,
   SLICE THICKNESS in 2-D scanning,
   2-D GEOMETRIC DISTORTION,
   SPATIAL RESOLUTION, and
   GHOSTING ARTEFACTS.
Each of these procedures can be performed standalone or in combination with any of the other procedures.
This document describes the preferred measurement procedures. It also describes alternative normative methods in Annex A. The preferred test methods may be substituted with these alternative normative methods. If necessary, other methods not described in this document can be used, provided those other test methods are documented and validated against the methods described in the document: it means an analysis is done by comparison to the original method that demonstrates a similar, or better, level of sensitivity to the same parameter of interest and a similar, or better, level of robustness against unrelated parameters. All methods will produce quantitative results.
The rationale to the preferred and alternate methods, and their pitfalls, are described in Annex B.
This document also presents requirements for CONSTANCY TESTS suitable for MR EQUIPMENT quality assurance programs concerning essential image quality parameters. There are no preferred CONSTANCY TEST methods, to provide flexibility in using existing automated procedures where available, but suggested examples of test methods can be found in Annex A. This document places an emphasis on consistently repeatable, automated measuring tools that facilitate trend analysis and the frequent quick testing of a small set of important parameters that are sensitive to the overall operating characteristics of the MR EQUIPMENT.
IEC 62464-1:2018 cancels and replaces the first edition published in 2007. This edition constitutes a technical revision.
This edition includes the following significant technical changes with respect to the previous edition:
a) the tests have been revised to comply with the technical progress;
b) the range of B0 was increased from 4 T to 8 T.""",https://webstore.ansi.org/standards/iec/iec62464ed2018,
IEC,IEC 63077 Ed. 1.0 b:2019,Good refurbishment practices for medical imaging equipment,"""IEC 63077:2019 describes and defines the PROCESS of REFURBISHMENT of USED MEDICAL IMAGING EQUIPMENT and applies to the restoring of USED MEDICAL IMAGING EQUIPMENT to a condition of safety and performance comparable to that of new MEDICAL IMAGING EQUIPMENT i.e. MEDICAL IMAGING EQUIPMENT that was not in use. This restoration includes actions such as REPAIR, REWORK, software/hardware updates, and the replacement of worn parts with original parts. This document enumerates the actions, that are performed, and the manner consistent, with relevant specifications and service procedures required to ensure that the REFURBISHMENT of MEDICAL IMAGING EQUIPMENT is done without changing the finished MEDICAL IMAGING EQUIPMENT  s performance, safety specifications, or INTENDED USE according to its original or applicable valid registration.
The MEDICAL IMAGING EQUIPMENT and systems covered by this document include:
   X-RAY EQUIPMENT;
   X-RAY EQUIPMENT for RADIOSCOPICALLY GUIDED INTERVENTIONAL PROCEDURES;
   X-RAY EQUIPMENT FOR COMPUTED TOMOGRAPHY;
   MAGNETIC RESONANCE EQUIPMENT;
   ULTRASONIC DIAGNOSTIC EQUIPMENT;
   GAMMA CAMERAS;
   PLANAR WHOLEBODY IMAGING EQUIPMENT;
   equipment for SINGLE PHOTON EMISSION COMPUTED TOMOGRAPHY (SPECT);
   SPECT/CT hybrid systems, combining a GAMMA CAMERA with X-RAY EQUIPMENT FOR COMPUTED TOMOGRAPHY (CT);
   POSITRON EMISSION TOMOGRAPHS (PET);
   PET/CT hybrid systems combining a POSITRON EMISSION TOMOGRAPH with X-RAY EQUIPMENT FOR COMPUTED TOMOGRAPHY (CT);
   PET/MRI hybrid systems combining a POSITRON EMISSION TOMOGRAPH with MAGNETIC RESONANCE EQUIPMENT: and
   other combinations of the MEDICAL IMAGING EQUIPMENT or systems listed above.
This document does not apply to endoscopic equipment, funduscopic equipment, radiation therapy equipment, nor associated systems.
IEC 63077:2019 includes the following significant technical changes with respect to IEC PAS 63077:2016:
a) the scope was delineated more clearly;
b) an informative cross reference list of IEC 63077 vs ISO 13485 (Annex A) was added;
c) smaller corrections were performed.""",https://webstore.ansi.org/standards/iec/iec63077ed2019,
IEC/TR,IEC/TR 61390 Ed. 2.0 en:2022,Ultrasonics - Real-time pulse-echo systems - Test procedures to determine performance specifications,"""IEC TR 61390:2022 describes representative methods of measuring the performance of complete real-time medical ultrasonic imaging equipment in the frequency range 0,5 MHz to 23 MHz.
This document is relevant for real-time ultrasonic scanners based on the pulse-echo principle, for the types listed below:
- mechanical sector scanner;
- electronic phased array sector scanner;
- electronic linear array scanner;
-electronic curved array sector scanner;
- water-bath scanner based on any of the above four scanning mechanisms;
- plane-wave/fast imaging scanners;
- combination of several of the above methods (e.g. a linear array phased at the edge to produce a sector there to enlarge the field of view.
The methods described are based on evaluation of:
- sonograms obtained by scanning of tissue mimicking objects (phantoms);
- sonograms obtained by scanning of artificial, low- or highly reflective targets in suitable environments;
- parameters of the ultrasound field transmitted by the measured scanner.
This document does not relate to methods for measuring electrical parameters of the scanner  s electronic systems.
IEC TR 61390:2022 cancels and replaces the first edition published in 1996. This edition constitutes a technical revision.
This edition includes the following significant technical changes with respect to the previous edition:
a) Several additional phantom designs are included in the main body of the document;
b) Several additional transducer types are included in the Scope;
c) Methods of analysis are presented in new Annex B.""",https://webstore.ansi.org/standards/iec/iectr61390eden2022,
IEC/TS,IEC/TS 61223-1 Ed. 1.0 b:1993,Evaluation and routine testing in medical imaging departments - Part 1: General aspects,"""Applies to equipment and sub-assemblies forming those constituent components of diagnostic X-ray installations that generate, influence the propagation of, and detect the X-radiation, and process, present and store the radiological information. Presents the concept of quality assurance in diagnostic X-ray departments, and introduces a series of test methods to be carried out under the responsibility of the user. This publication has the status of a technical report.""",https://webstore.ansi.org/standards/iec/iects61223ed1993,
IEC/TS,IEC/TS 61223-2-1 Ed. 1.0 b:1993,Evaluation and routing testing in medical imaging departments - Part 2-1: Constancy tests - Film processors,"""Applies to those components of X-ray equipment which process radiographic film. Describes constancy parameters in film processors and a method to check these parameters in order to ensure that the conditions for producing consistent radiograms of adequate quality on radiographic and photographic materials are maintained. This publication has the status of a technical report.""",https://webstore.ansi.org/standards/iec/iects61223ed1993-1110906,
ISO,ISO 12052:2017,Health informatics - Digital imaging and communication in medicine (DICOM) including workflow and data management,"""ISO 12052:2017, within the field of health informatics, addresses the exchange of digital images and information related to the production and management of those images, between both medical imaging equipment and systems concerned with the management and communication of that information.ISO 12052:2017 facilitates interoperability of medical imaging equipment by specifying:- for network communications, a set of protocols to be followed by devices claiming conformance to this document;- the syntax and semantics of Commands and associated information which can be exchanged using these protocols;- for media communication, a set of media storage services to be followed by devices claiming conformance to this document, as well as a File Format and a medical directory structure to facilitate access to the images and related information stored on interchange media;- information that is to be supplied with an implementation for which conformance to this document is claimed.ISO 12052:2017 does not specify:- the implementation details of any features of the DICOM standard on a device claiming conformance;- the overall set of features and functions to be expected from a system implemented by integrating a group of devices each claiming conformance to this document;- a testing/validation procedure to assess an implementation""s conformance to this document.ISO 12052:2017 pertains to the field of medical informatics. Within that field, it addresses the exchange of digital information between medical imaging equipment and other systems. Because such equipment may interoperate with other medical devices and information systems, the scope of this document needs to overlap with other areas of medical informatics. However, this document does not address the full breadth of this field.ISO 12052:2017 has been developed with an emphasis on diagnostic medical imaging as practiced in radiology, cardiology, pathology, dentistry, ophthalmology and related disciplines, and image-based therapies such as interventional radiology, radiotherapy and surgery. However, it is also applicable to a wide range of image and non-image related information exchanged in clinical, research, veterinary, and other medical environments.ISO 12052:2017 facilitates interoperability of systems claiming conformance in a multi-vendor environment, but does not, by itself, guarantee interoperability.""",https://webstore.ansi.org/standards/iso/iso120522017,
ISO/IEC,ISO/IEC 12087-3:1995,Information technology - Computer graphics and image processing - Image Processing and Interchange (IPI) - Functional specification - Part 3: Image Interchange Facility (IIF),"""This part of ISO/IEC 12087 facilitates the interchange of digital images. For this purpose, conceptual, architectural, and functional definitions of the Image Interchange Facility (IPI-IIF) are established. ISO/IEC 12087-3 consists of two major parts, the:IIF data format (IIF-DF) definition (by means of a formal syntax, described according to the Abstract Syntax Notation One (ASN. 1) -- refer to clause 5), and theIIF Gateway definition (by means of a manual page description of the functionality of an Application Program Interface (API) -- refer to clause 7).An IPI-IIF-conformant implementation has to fulfill the functionality specification of the IIF Gateway, as outlined in clause 7. Besides the IIF Gateway, there may be information processing systems (software such as parsers, generators, etc.) which read and/or write the IIF-DF.The IPI-IIF is based on the definitions described in ISO/IEC 12087-1, the &#8220;Common Architecture for Imaging&#8221;. The IPI-IIF, as a whole, may be characterized briefly as follows:By means of the IIF data format and Gateway, image data objects and image-related data objects are transported to and from application environments.By means of the full PIKS profile of the IPI-IIF data format (i.e., a format for data interchange between IPI-IIF and IPI-PIKS), image data objects and image-related data objects are imported to and exported from the Programmer""s Imaging Kernel System (IPI-PIKS), defined in ISO/IEC 12087-2.The IPI-IIF facilitates the storage of image data objects and image-related data objects in a variety of pre-defined storage modalities, including different periodicity organizations, such as pixel-interleaving or band-interleaving.This part of ISOiIEC 12087 defines syntax of image data (and image-related data) streams. The encoding of IIF data types is defined in ISO/IEC 12089. See also 5.3.3.The IPI-IIF supports a concept of standardized conformance profiles. Initially, three conformance profiles are defined within ISO/IEC 12087.An IIF data stream may be stored in devices such as file systems. An IIF data stream may beinterchanged and communicated in data networks (e.g., LANs and WANs) or in other data communication facilities. All low-level data storage and transfer is delegated, for instance, to the operating system of the target hardware.The IIF Gateway performs compression and decompression of image data objects using standardized compression and decompression techniques. These techniques are referenced in this part of ISO/IEC 12087. See 1.45 and 5.3.3 and 7.5 for further definition.The IIF Gateway is accessible via an API to perform image interchange functions. See clause 7 for a definition of IIF Gateway functionality.Reference shall be made to this part of ISO/IEC 12087, and its definitions shall be employed, whenever images are interchanged, according to the IPI-IIF, among different imaging applications environments or among imaging devices. The IPI-IIF is applicable to scenarios requiring the interchange of digital images, as outlined in Annex C.The use of the IIF data format as a superset of the functionality of most of the existing image interchange formats solves the problem of application-independent syntactical and semantical interpretation and understanding of image data.The IPI-IIF is applicable to image interchange in and among different application domains. The following application areas have been considered:Medical imagingRemote sensingPublishingIndustrial visionComputer graphics artsComputer animationScientific visualizationMission planningDocument processingOutdoor scene surveillanceThe limiting of the IPI-IIF scope to certain application domains is a matter of profiling. This is treated in clause 6.""",https://webstore.ansi.org/standards/iso/isoiec120871995-1039712,
JIS,JIS Z 4752-2-1:2005,Evaluation and routine testing in medical imaging departments -- Part 2-1: Constancy tests -- Film processors,"""",https://webstore.ansi.org/standards/jis/jis47522005,
JIS,JIS Z 4752-2-10:2005,Evaluation and routine testing in medical imaging departments -- Part 2-10: Constancy tests -- X-ray equipment for mammography,"""",https://webstore.ansi.org/standards/jis/jis4752102005,
MIL-D-16475/47A,MIL-D-16475/47A NOT 1,"Devices, Metal, (Breast And Collar) Diver, Medical Corps/Medical Service Corps (No S/S Document)","""Visit the link for more information""",https://webstore.ansi.org/standards/dod/mil1647547anot,
MIL-STD-964,MIL-STD-964 NOT 2,"Manufacture And Packaging Of Drugs, Pharmaceuticals And Biological Products (No S/S Document)","""Document Status: Cancelled. Information and documents presented here are works of the U.S. Government and are not subject to copyright protection in the U.S. The source of these documents is the U.S. Department of Defense""",https://webstore.ansi.org/standards/dod/milstd964not,
MS36495A,MS36495A,Pharmaceutical Graduate Plastic (No S/S Document),"""Document Status: Cancelled. Information and documents presented here are works of the U.S. Government and are not subject to copyright protection in the U.S. The source of these documents is the U.S. Department of Defense""",https://webstore.ansi.org/standards/dod/ms36495a,
NEMA,NEMA CPSP 1-2021,Supply Chain Best Practices,"""Identifies a recommended set of supply chain best practices and guidelines that electrical equipment and medical imaging manufacturers can implement during product development to minimize the possibility that bugs, malware, viruses, or other exploits can be used to negatively impact product operation.""",https://webstore.ansi.org/standards/nema/nemacpsp2021,
NEMA,NEMA CPSP 2-2018,White Paper - Cyber Hygiene Best Practices,"""Identifies a set of industry best practices and guidelines for electrical equipment and medical imaging manufacturers.""",https://webstore.ansi.org/standards/nema/nemacpsp2018,
NEMA,NEMA CPSP 3-2019,White Paper - Cyber Hygiene Best Practices - Part 2,"""Identifies industry best practices and guidelines that electrical equipment and medical imaging manufacturers may consider when providing cybersecurity information to their customers.""",https://webstore.ansi.org/standards/nema/nemacpsp2019,
NEMA,NEMA CPSP 3-2019,White Paper - Cyber Hygiene Best Practices - Part 2,"""Identifies industry best practices and guidelines that electrical equipment and medical imaging manufacturers may consider when providing cybersecurity information to their customers.""",https://webstore.ansi.org/standards/nema/nemacpsp2019,
NEMA,NEMA EESCTG 2-2022,Seismic Certification of Nonstructural Electrical Subcomponents by Shake-Table Testing Independent of the Parent Equipment,"""The reason for the development of this standard is to provide detailed procedures for seismic certification by testing nonstructural electrical and medical imaging equipment subcomponents independent of the parent equipment to augment testing subcomponents at the equipment level.""",https://webstore.ansi.org/standards/nema/nemaeesctg2022,
NEMA,NEMA LC P1-2019,Medical Imaging Device Lifecycles,"""Explores the differences between hardware and software lifecycles for medical imaging devices, the implications of those lifecycles on the cybersecurity of the devices, and best practices for manufacturers and healthcare delivery organizations in planning for and communicating different phases of a device  s lifecycle.""",https://webstore.ansi.org/standards/nema/nemalcp12019,
NEMA,NEMA MITA 2-2019,Requirements for Servicing of Medical Imaging Equipment,"""Describes and defines the minimum quality management system requirements for servicing of medical imaging equipment to ensure return to a safe and effective condition for its intended use.""",https://webstore.ansi.org/standards/nema/nemamita2019,
NEMA,NEMA MITA JSC 51500-2023,Machine Learning Algorithms: Dataset Management Best Practices in Medical Imaging,"""This document addresses considerations for evaluating data for quality, fitness, and usability to achieve the intended use, determined by the manufacturer, for an ML imaging device. To that end, the best practices discussed in this document focus on the development and management of good quality datasets.""",https://webstore.ansi.org/standards/nema/nemamitajsc515002023,
NEMA/MITA,NEMA/MITA CSP 1-2016,Cybersecurity for Medical Imaging - Whitepaper,"""Addresses how cyber threats pose a significant risk to patient safety, clinical and business continuity in the practice of Medical Imaging and why a combination of people, processes and technologies is required to mitigate these risks.""",https://webstore.ansi.org/standards/nema/nemamitacsp2016,
NEMA/MITA,NEMA/MITA CSP 2-2021,Lifecycle Best Practices Framework for Medical Imaging Devices,"""White Paper - Outlines industry best practices to support the secure, safe use of medical imaging devices throughout their lifecycle.""",https://webstore.ansi.org/standards/nema/nemamitacsp2021,
NEMA/MITA,NEMA/MITA DD P1-2019,Detector Dose Whitepaper: Understanding the Limited Usefulness of Detector Dose Measurements in Modern Medical X-ray Imaging Equipment,"""White Paper""",https://webstore.ansi.org/standards/nema/nemamitaddp12019,
NEMA/MITA,NEMA/MITA RMD P1-2019,Considerations for Remanufacturing of Medical Imaging Devices - White Paper,"""Outlines key considerations for servicers and remanufacturers of medical imaging equipment. In particular, this white paper highlights which device modifications are most likely to trigger remanufacturing as well as key informative resourced to aide in informed decision making about these activities.""",https://webstore.ansi.org/standards/nema/nemamitarmdp12019,
NEMA/MITA,NEMA/MITA RSSTCD 1-2019,"Radiation Safety Specification and Testing Comparison Document for Medical X-Ray Imaging Devices - General Radiography and Fluoroscopy, and Interventional Fluoroscopy","""This white paper is part of an ongoing initiative in collaboration with the FDA and professional societies. It represents how to comply with the FDA guidance   Medical X-Ray Imaging Devices Conformance with IEC Standards,   published in May 2019.""",https://webstore.ansi.org/standards/nema/nemamitarsstcd2019,
NEMA/MITA,NEMA/MITA RSSTCD 2-2020,21 CFR Subchapter J to IEC Comparison Table for Medical X-Ray Imaging Devices Mammography,"""Provides a standardized method of comparing 21 CFR Subchapter J standards with the comparable IEC Standards for manufactures who are attempting to use the IEC standard instead of the 21 CFR Standard. Includes a table that provides the relevant IEC requirement or testing procedure, so that state inspectors and medical physicists can test independently to confirm that the product conforms to the IEC standard.""",https://webstore.ansi.org/standards/nema/nemamitarsstcd2020,
NEMA/MITA,NEMA/MITA RSSTCD 2-2020,21 CFR Subchapter J to IEC Comparison Table for Medical X-Ray Imaging Devices Mammography,"""Provides a standardized method of comparing 21 CFR Subchapter J standards with the comparable IEC Standards for manufactures who are attempting to use the IEC standard instead of the 21 CFR Standard. Includes a table that provides the relevant IEC requirement or testing procedure, so that state inspectors and medical physicists can test independently to confirm that the product conforms to the IEC standard.""",https://webstore.ansi.org/standards/nema/nemamitarsstcd2020,
NSF/IPEC/ANSI,NSF/IPEC/ANSI 363-2019,Good Manufacturing Practices (GMP) for Pharmaceutical Excipients,"""This Standard is intended to define good manufacturing practices (GMP) for excipient manufacture and distribution3 for use in drug products""",https://webstore.ansi.org/standards/nsf/nsfipecansi3632019,
ONORM,ONORM EN ISO 12052:2017,Health informatics - Digital imaging and communication in medicine (DICOM) including workflow and data management (ISO 12052:2017),"""ISO 12052:2017, within the field of health informatics, addresses the exchange of digital images and information related to the production and management of those images, between both medical imaging equipment and systems concerned with the management and communication of that information.**ISO 12052:2017 facilitates interoperability of medical imaging equipment by specifying:**- for network communications, a set of protocols to be followed by devices claiming conformance to this document;**- the syntax and semantics of Commands and associated information which can be exchanged using these protocols;**- for media communication, a set of media storage services to be followed by devices claiming conformance to this document, as well as a File Format and a medical directory structure to facilitate access to the images and related information stored on interchange media;**- information that is to be supplied with an implementation for which conformance to this document is claimed.**ISO 12052:2017 does not specify:**- the implementation details of any features of the DICOM standard on a device claiming conformance;**- the overall set of features and functions to be expected from a system implemented by integrating a group of devices each claiming conformance to this document;**- a testing/validation procedure to assess an implementation""s conformance to this document.**ISO 12052:2017 pertains to the field of medical informatics. Within that field, it addresses the exchange of digital information between medical imaging equipment and other systems. Because such equipment may interoperate with other medical devices and information systems, the scope of this document needs to overlap with other areas of medical informatics. However, this document does not address the full breadth of this field.**ISO 12052:2017 has been developed with an emphasis on diagnostic medical imaging as practiced in radiology, cardiology, pathology, dentistry, ophthalmology and related disciplines, and image-based therapies such as interventional radiology, radiotherapy and surgery. However, it is also applicable to a wide range of image and non-image related information exchanged in clinical, research, veterinary, and other medical environments.**ISO 12052:2017 facilitates interoperability of systems claiming conformance in a multi-vendor environment, but does not, by itself, guarantee interoperability.""",https://webstore.ansi.org/standards/on/onormeniso120522017,
ONORM,ONORM EN ISO 22413:2021,Transfer sets for pharmaceutical preparations - Requirements and test methods (ISO 22413:2021),"""This document specifies requirements and test methods for sterilized single-use transfer devices for pharmaceutical preparations.""",https://webstore.ansi.org/standards/on/onormeniso224132021,
ONORM,ONORM EN ISO 4090:2004,Photography - Medical radiographic cassettes/screens/films and hard-copy imaging films - Dimensions and specifications (ISO 4090:2001) (Austrian Standard),"""This International Standard specifies the nominal sizes, aim dimensions with tolerances, weights, and certain tests for medical radiographic cassettes, screens, and films. It includes medical hard-copy imaging films in the form of sheets, such as laser films and video.This International Standard also includes information regarding the appropriate marking of these products, and special attention is given to cassettes/screens/films used for mammography.This International Standard does not include films in roll format (see informative annex A).""",https://webstore.ansi.org/standards/on/onormeniso40902004,
ONR,ONR CEN/TR 17612:2021,Algae and algae products - Specifications for pharmaceutical sector applications,"""",https://webstore.ansi.org/standards/on/onrcentr176122021,
ONR,ONR CEN/TS 16178:2012,"Sludge, treated biowaste and soil - Determination of pharmaceutical products (CEN/TS 16178:2012) (Austrian Standard)","""",https://webstore.ansi.org/standards/on/onrcents161782012,
OVE,OVE EN 62220-1-1:2023,Medical electrical equipment - Characteristics of digital X-ray imaging devices -- Part 1-1: Determination of the detective quantum efficiency - Detectors used in radiographic imaging ( IEC 62220-1-1:2015) (english version),"""",https://webstore.ansi.org/standards/on/oveen622202023,
OVE,OVE EN IEC 61223-3-5:2022,Evaluation and routine testing in medical imaging departments -- Part 3-5: Acceptance tests and and constancy tests - Imaging performance of computed tomography X-ray equipment (( IEC 61223-3-5:2019) EN IEC 61223-3-5:2019) (english version),"""",https://webstore.ansi.org/standards/on/oveeniec612232022-2493897,
OVE,OVE EN IEC 61223-3-7:2024,Evaluation and routine testing in medical imaging departments -- Part 3-7: Acceptance and constancy tests - Imaging performance of X-ray equipment for dental cone beam computed tomography ((IEC 61223-3-7:2021) EN IEC 61223-3-7:2022) (english version),"""",https://webstore.ansi.org/standards/on/oveeniec612232024,
OVE,OVE EN IEC 62464-1:2023,Magnetic resonance equipment for medical imaging - Part 1: Determination of essential image quality parameters (english version),"""",https://webstore.ansi.org/standards/on/oveeniec624642023,
OVE/ONORM,OVE/ONORM EN 61223-2-6:2012,Evaluation and routine testing in medical imaging departments - Part 2-6: Constancy tests - Imaging performance of computed tomography X-ray equipment (IEC 61223-2-6:2006) (Austrian Standard),"""",https://webstore.ansi.org/standards/on/oveonormen612232012,
OVE/ONORM,OVE/ONORM EN 61223-2-6:2012,Evaluation and routine testing in medical imaging departments - Part 2-6: Constancy tests - Imaging performance of computed tomography X-ray equipment (IEC 61223-2-6:2006) (Austrian Standard),"""",https://webstore.ansi.org/standards/on/oveonormen612232012,
OVE/ONORM,OVE/ONORM EN 61223-3-2:2012,Evaluation and routine testing in medical imaging departments - Part 3-2: Acceptance tests - Imaging performance of mammographic X-ray equipment (IEC 61223-3-2:2007) (Austrian Standard),"""",https://webstore.ansi.org/standards/on/oveonormen612232012-1440269,
OVE/ONORM,OVE/ONORM EN 61223-3-2:2012,Evaluation and routine testing in medical imaging departments - Part 3-2: Acceptance tests - Imaging performance of mammographic X-ray equipment (IEC 61223-3-2:2007) (Austrian Standard),"""",https://webstore.ansi.org/standards/on/oveonormen612232012-1440269,
OVE/ONORM,OVE/ONORM EN 62220-1-3:2013,Medical electrical equipment - Characteristics of digital X-ray imaging devices - Part 1-3: Determination of the detective quantum efficiency - Detectors used in dynamic imaging (IEC 62220-1-3:2008) (Austrian Standard),"""",https://webstore.ansi.org/standards/on/oveonormen622202013-1456913,
PDA,PDA 48000-2016,Global Sterile Manufacturing Regulatory Guidance Comparison,"""Visit the link for more information""",https://webstore.ansi.org/standards/pda/pda480002016,
PDA,PDA PAC-2021,2021 Post-Approval Change Issues and Impacts Survey,"""Every pharmaceutical and biopharmaceutical product undergoes manufacturing changes after its initial approval by regulatory authorities. PDA sought the input of experts about the most significant post-approval change issues faced by manufacturers of drug products and/or active pharmaceutical ingredients (APIs). By understanding the challenges that industry faces in making changes to products after the initial regulatory approval, regulators and industry together can develop effective solutions and prioritize the issues with greatest impact on global operations. 

The survey was targeted at individuals who work for a company that manufactures finished products for human use (whether small molecule, advanced therapy, biologic, vaccine, or other) or APIs, and who have insights into both the types of post-approval changes that affect manufacturing and the impact those changes have on manufacturing operations. 

This survey is a follow-on to 2016 PDA survey, the results of which were published in the PDA Journal. (1) This document includes certain results from that earlier survey that help illuminate or expand the discussion.""",https://webstore.ansi.org/standards/pda/pdapac2021,
PDA,PDA PTC 1 Aseptic Processing-2023,Points to Consider No.1 Aseptic Processing,"""This document provides points to consider on topics related to the physical environment in which aseptic processing is conducted, monitoring of that environment, cleanroom personnel, material transfer, aseptic process simulation and validation, modern blow-fill-seal technology, cleaning, disinfection and sterilization, and critical utilities. It also includes points to consider on aspects of filter-integrity testing and water-for-injection (WFI) preparation. For additional information on specific topics, other PDA points to consider, technical reports, or similar documents are referenced.""",https://webstore.ansi.org/standards/pda/pdaptc1asepticprocessing2023,
PDA,PDA PTC 9 COVID-19-2024,Points to Consider No.9 Lessons Learned from the COVID-19 Pandemic,"""As a result of the COVID-19 pandemic, many industries-the pharmaceutical included-went through a substantial disruption. Some of these disruptions included facility shutdowns, unprecedented supply chain challenges, worker availability,, and quality system limitations (e.g. physical signatures, investigations, document originals, risk assessments, audits.) For many pharmaceutical companies, challenges increased as they raced to provide a vaccine or a therapeutic treatment for COVID-19. Their manufacturing operations were changed over to accommodate the creation of the vaccine and, in order to get the vaccine to patients quickly, many logistical challenges arose.""",https://webstore.ansi.org/standards/pda/pdaptc9covid192024,
PDA,PDA PTC Aging Facilities-2017,Points to Consider for Aging Facilities,"""Visit the link for more information""",https://webstore.ansi.org/standards/pda/pdaptcagingfacilities2017,
PDA,PDA PTC GMP/GDP Audits,Points to Consider in Remote and Hybrid GMP/GDP Audits,"""This Points to Consider document describes steps that can be taken to ensure an effective and efficient remote assessment. It introduces standard nomenclature to describe the types of remote audits and discusses key considerations for their scheduling, duration, planning, conduct, closing, reporting, and follow up. The document focuses on aspects of auditing that are different in the remote setting from those in on-site audits or that have a particular impact in the remote setting. This document is designed to assist both the auditor and auditee as they work through the challenges of remote and hybrid auditing and determine the changes in practices, standard operating procedures, and quality agreements that are necessary to facilitate effective and efficient remote audits.""",https://webstore.ansi.org/standards/pda/pdaptcgmp/gdpaudits,
PDA,PDA PTC GMP/GDP Inspections-2021,Points to Consider in Remote and Hybrid GMP/GDP Inspections,"""Remote assessments increasingly are seen as useful tools in obtaining meaningful insights into a site""s operations. But what factors should companies and health authorities consider when adjusting to a remote inspection format? How do you determine, address, and plan for the technological hurdles and considerations in remote inspections? PDA Points to Consider in Remote and Hybrid GMP/GDP Inspections examines advantages and best practices for planning and implementing all types of remote regulatory inspections, including desktop, virtual, and hybrid inspections. It describes best practices that will help all participants engage efficiently and avoid unnecessary or unexpected delays, stressors, or complications in the remote inspection process. The suggestions in this document may be useful to sites that are the target of inspections and to health authorities. This Points to Consider document also presents the complete results of a PDA global survey on biopharmaceutical manufacturing experiences related to remote inspections. These results may provide insights about industry""s needs and concerns.""",https://webstore.ansi.org/standards/pda/pdaptcgmp/gdpinspections2021,
