ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
ISPE,ISPE Guidance,Guide: ATMPs - Allogeneic Cell Therapy,"Advanced Therapy Medicinal Products (ATMPs) are based on genes, cells, or tissues delivered to patients to provide a therapeutic benefit based on a specific target of interest. For ATMPs, the therapy is cells, engineered tissues, or the manipulation of the patient’s genome. This is in contrast with traditional manufacturing processes for compounds that are synthetically derived (i.e., small molecule) or proteins or peptides expressed by cellular systems (i.e., large molecule biopharmaceuticals). The development, regulatory path, facility design, qualification, and manufacture of ATMPs present significant challenges to manufacturers, engineers, and suppliers. The GMP regulations are evolving as novel processes are presented and manufacturing paradigms are being tested. This Guide addresses facility engineering issues that are most applicable at the time of publication, as based on the experience of the authors. This Guide focuses primarily on allogeneic cell therapies, specifically manufacturing facility development and design. Allogeneic cell therapies have unique challenges due to the small manufacturing scale, limitations in scale-up, the need to manufacture multiple lots of products concurrently, and the need for flexibility to accommodate a varied and evolving product portfolio. This Guide covers common challenges with allogeneic cell therapy facilities, design concepts specific to allogeneic cell therapy facilities, and GMP layout and architectural design development. Key aspects of the allogeneic cell therapy manufacturing process, including sampling, QC, and process understanding, are presented. Not included in the scope of this Guide are the following areas: While this Guide focuses on allogeneic cell therapies to the greatest extent possible, the authors recognize a significant amount of content is applicable to other types of ATMPs, particularly around regulatory compliance, technology transfer, utilities, HVAC, and supply chain. The framework of this Guide has been built upon the  ISPE Guide: Advanced Therapy Medicinal ProductsAutologous Cell Therapy in order to create cohesive content between the two modalities that have significant overlaps. For the full list of contributors to this Guide seeGuidance Document Teams",https://ispe.org/publications/guidance-documents/guide-atmps-allogeneic-cell-therapy,
ISPE,ISPE Guidance,Guide: ATMPs - Autologous Cell Therapy,"Advanced Therapy Medicinal Product (ATMP) therapies include cells, engineered tissues, or the manipulation of the patient’s genome. This is in contrast with traditional manufacturing processes for compounds that are synthetically derived (i.e., small molecule) or proteins or peptides expressed by cellular systems (i.e., large molecule biopharmaceuticals). ATMPs are based on genes, cells, or tissues delivered to patients to provide a therapeutic benefit based on a specific target of interest. There are two general primary focus areas for ATMPs: This Guide acknowledges that the term ATMP is quite broad and that these are emerging therapies utilizing rapidly evolving technology and equipment. In recognition of this, this Guide focuses on autologous cell therapies while providing content that may be applicable to other types of ATMPs. This Guide focuses primarily on manufacturing facility development and design for autologous cell therapies for parenteral use. This Guide provides an overview of the critical aspects of ATMP facility design as well as the key relationship between current process/facility attribute alignment and how that changes in the ATMP space. For the full list of contributors to this Guide seeGuidance Document Teams",https://ispe.org/publications/guidance-documents/guide-atmps-autologous-cell-therapy,
ISPE,ISPE Guidance,Guide: ATMPs - rAAV Comparability & Lifecycle Mgmt,"As gene therapy products race towards the clinic and commercial launch, sponsor companies are faced with significant hurdles posed by evolving manufacturing platforms, process improvements across multiple stages of development, and a rapidly growing tool kit for the characterization of viral vectors. Taken together, this creates a complex landscape for demonstrating comparability driven by process changes. Further, a lack of specific regulatory guidance on viral vector comparability studies pushes gene therapy companies to adapt and interpret principles of ICH Q5E for demonstrating comparability of biological products when changes are made in their manufacturing processes. As ICH Q5E guidelines are not fit for purpose in the context of Advanced Therapy Medicinal Products (ATMP), different approaches have been adopted across the industry to define comparability studies. The  ISPE Guide: ATMPs - Recombinant AAV Comparability and Lifecycle Management considers requirements and guidance for recombinant Adeno-Associated Virus (rAAV) manufacturing and comparability from the US FDA, EU EudraLex Volume 4 Part IV, EMA Q&A, and ICH Q5E. Drawing on a team of industry experts with global experience, the Guide provides current understanding and best practices on rAAV comparability exercises, offering manufacturers a standardized approach for developing process and product comparability strategies. It provides considerations for evaluating rAAV vector products comparability pre and post-change to the manufacturing process and proposes strategies to address the unique challenges posed by this new class of products. The Guide is intended as a reference and practical guide for addressing common challenges that may arise when demonstrating comparability across the rAAV product lifecycle. It discusses host cell type selection, rAAV gene delivery methods, and the advantages, disadvantages, and impact on upstream and downstream operations, including differences in impurity profiles depending on the platform used. Comparison of scale-out versus scale-up of unit operations is included. An extensive list of analytical techniques applicable to rAAV comparability studies is explored that should support virtually any type of rAAV product comparability study. Process changes may occur throughout product development and after approval for various reasons. While a comprehensive list assigning risk to specific process changes is not possible given the product-dependent nature of these risks, the Guide contains general observations about levels of risk associated with common changes. Strategies for considering this knowledge with the analytical tools presented to develop comparability studies at various stages in the product lifecycle are described. In addition, the Guide presents three realistic case studies for changes likely to be encountered during an rAAV product’s lifecycle. They cover various phases, pre-clinical, clinical, and commercial, detailing changes, how to assess them, what kind of development and characterization data should be generated, how the data informs the comparability protocol, and what additional considerations should be included in the comparability protocol. For the full list of contributors to this Guide seeGuidance Document Teams",https://ispe.org/publications/guidance-documents/guide-atmps-raav-lifecycle-mgmt,
ISPE,ISPE Guidance,Guide: Biopharmaceutical Process Development & Manufacturing,"The  ISPE Guide: Biopharmaceutical Process Development and Manufacturing focuses on the development and the process approaches and practices involved in providing cost effective, regulated manufacturing of biopharmaceutical products in a timely manner that meet their intended use. This Guide intends to present a universal roadmap for process development and manufacturing of biopharmaceuticals that provides practical, scientifically sound guidance that helps users incorporate good practice and insight in order to develop robust processes that produce safe and more cost effective biopharmaceuticals. This Guide applies to the class of products that include protein therapeutics, monoclonal antibodies, and/or those cells or organisms that have been generated or modified by recombinant DNA/RNA, or other technologies to produce drug substance. It may also be applied to cell culture based vaccine products. The Guide is intended to be in alignment with ICH Q8 and ICH Q9 and applicable parts of ICH Q10 and ICH Q11, and associated international standards, regulations, and guidance documents. This Guide fundamentally addresses current US FDA GMPs. In addition, it includes commentary from other countries and regions regarding GMP compliance. US National Institutes of Health (NIH) and World Health Organization (WHO) requirements are referenced where applicable. This Guide is intended to be used in the design, development, implementation, operation, quality control, and quality assurance of biopharmaceutical processes. This guidance should be useful to persons involved in these activities, including process development scientists and engineers; manufacturing, quality, and industry suppliers. This also includes regulatory personnel with a need to understand fundamental biopharmaceutical processes.",https://ispe.org/publications/guidance-documents/biopharmaceutical-process-development-manufacturing,
ISPE,ISPE Guidance,"Guide: Cleaning Validation Lifecycle - Applications, Methods, & Controls","Regulatory agencies expect the development and validation of a compliant cleaning program. This critical activity ensures that the risks of contamination, product carryover, and cross contamination are controlled, minimized, and monitored to safeguard patient safety and product quality. This ISPE Guide: Cleaning Validation Lifecycle - Applications, Methods, and Controlsprovides a hands-on approach to support the life science industry in the development and establishment of compliant cleaning programs that meet or exceed regulatory expectations. Topics covered include: Created by a team of industry experts, this Guide is intended as a reference for the cleaning lifecycle model and a practical guide for applying the theory and concepts to help create compliant cleaning programs. It is aligned with the principles described in the ISPE Baseline  Guide: Volume 7Risk-Based Manufacture of Pharmaceutical Products (Second Edition).",https://ispe.org/publications/guidance-documents/guide-cleaning-validation-lifecycle-applications-methods-controls,
ISPE,ISPE Guidance,Handbook: Sustainability,"The ISPE Sustainability Handbookis written to provide information at the front end of projects that will be useful to the project team in understanding sustainability criteria, with examples where considered useful. It is based on the premise that there is a viable path to achieving sustainability that corresponds to all of the precepts of the life sciences industry. This is an especially important ethical consideration for the healthcare industry, which has a focus centered on maintaining or improving the health of the patient. Key objectives of this handbook are to:",https://ispe.org/publications/guidance-documents/handbook-sustainability,
ISPE,ISPE Guidance,Introductory US Clinical Trial Materials Training Guide,"TheIntroductory US Clinical Trial Materials Training Guidehas been created to familiarize new investigational trial materials professionals by pulling together the terms and related information they need to be successful in their field.",https://ispe.org/publications/guidance-documents/introductory-us-clinical-trial-materials-training-guide-bound,
ISPE,ISPE Guidance,ISPE GAMP RDI Good Practice GAMP Good Practice Guide: Data Integrity - Manufacturing Records,"Manufacturing systems, with their link to the physical process, have an obvious impact on patient safety and product quality. Careful consideration of data integrity risks, alongside all other risk types, provides a more complete assessment of the GMP risks associated with the system. In addition, there has been an increase in recent years of data integrity citations relating to manufacturing data. This Guide addresses the expectations for data integrity in a GMP environment to aid companies in meeting regulatory requirements. The ISPE GAMP RDI Good Practice Guide: Data IntegrityManufacturing Recordsprovides practical and pragmatic advice on areas such as regulated records, data flows, and risk management approaches, with particular focus on process control systems, manufacturing execution systems, and the interfaces and relationship between them. Additionally, system-specific examples of topics such as segregation of duties and critical validation activities to support data integrity are discussed. Included are “quick wins”suggestions that can create considerable improvement in the integrity of manufacturing system data with only modest resources. This Guide is positioned under the ISPE GAMP Guide: Records and Data Integrityand is aligned with ISPE GAMP 5: A Risk-Based Approach to Compliant GxP Computerized Systems.",https://ispe.org/publications/guidance-documents/gamp-good-practice-guide-data-integrity-manufacturing-records,
ISPE,ISPE Guidance,ISPE Readiness Report Bundle,"In 2022  ISPE worked with McKinsey and Company to provide technical and Chemistry, Manufacturing, and Controls (CMC) information on two workstreams to inform the newly, created European Commission Directorate-General, Health Emergency Preparedness and Response Authority (DG HERA). The workstreams were stockpiling antimicrobial resistance medical countermeasures, and flexible manufacturing and innovation countermeasures. This report summarizes the discussions and recommendations made by  ISPE to the projects. Published: December 2020Pages: 24Special Pricing for Emerging Economies  ISPE produced this report in response to a request from the US Department of Air Force Acquisition COVID-19 Task Force (DAF ACT) to advise regulatory, technical, and workforce elements favorable to creating a more robust and sustainable domestic pharmaceutical manufacturing base for Active Pharmaceutical Ingredients (APIs). The report lays out technical, regulatory and workforce changes that stakeholders in any country or region could consider to reduce the risks of API shortages to meet demands for essential medicines at any time, but particularly in pandemics and other emergencies.",https://ispe.org/publications/guidance-documents/ispe-readiness-report-bundle,
ISPE,ISPE Guidance,Japan Affiliate: Pest Control Manual (English Translation),"Abstract not found after Special Pricing marker.",https://ispe.org/publications/guidance-documents/japan-affiliate-manual-pest-control,
ISPE,ISPE Guidance,PQLI Guide: Part 1 - Product Realization using QbD: Concepts & Principles,"Product Realization using QbD: Concepts and Principles (PQLI Guide Part 1)includes the topics of Criticality, Design Space, and Control Strategy and addresses product and process development, transfer to, and establishment of, commercial manufacture using science- and risk-based approaches.",https://ispe.org/publications/guidance-documents/pqli-qbd-illustrative,
ISPE,ISPE Guidance,PQLI Guide: Part 2 - Product Realization using QbD: Illustrative Example,"Product Realization using QbD: Illustrative Example (PQLI Guide Part 2)presents the small molecule case study developed by the  ISPE PQLI teams. This case study provides details of the application of the approaches to product and process understanding using quality risk management. Part 2 also refers to the many case studies in the public domain and uses ICH guidelines Q8 (R2), Q9, and Q10, together with other relevant ICH guidelines. Part 2: Product Realization using QbD, Illustrative Example - Addendum to Table 4.22 Download Addendum to Table 4.22(Adobe PDF 207 KB)",https://ispe.org/publications/guidance-documents/pqli-qbd-product-realization,
ISPE,ISPE Guidance,PQLI Guide: Part 3 - Change Management System,"The ISPE PQLI Guide: Part 3Change Management System as a Key Element of a Pharmaceutical Quality System, was written expressly for the pharmaceutical industry. It provides practical, real-world strategies for implementing the change management recommendations of ICH Q10. The Guide contains information to help translate the holistic approach described in Q10 into an actionable plan and can help companies update and improve their change management practices. The PQLI Guide on Change Management outlines potential product lifecycle approaches to the change management system of a Pharmaceutical Quality System (PQS). It provides clear guidance on achieving compliant and consistent change management systems and describes how to implement compliant change management systems within a PQS. PQLI Part 3Change Management can be used in conjunction with the first two PQLI Guides as part of a larger Quality by Design approach, or as a stand-alone change management manual.",https://ispe.org/publications/guidance-documents/product-quality-lifecycle-implementation-guide-change-management-system,
ISPE,ISPE Guidance,PQLI Guide: Part 4 - Process Performance & Product Quality Monitoring System,"The ISPE PQLI Guide: Part 4Process Performance and Product Quality Monitoring Systemprovides practical how-to guidance with examples of technical and scientific methodology for adopting a process performance and product quality monitoring system (PP&PQMS) in line with the expectations of ICH Q10, Pharmaceutical Quality System. By establishing a PP&PQMS, your company can improve opportunities to: The Guide introduces the role of Quality Steward as an owner of product quality. Responsibilities of the role are discussed for this new concept emerging from industry. This PQLI Guide is relevant for:",https://ispe.org/publications/guidance-documents/product-quality-lifecycle-implementation-guide-process-performance-product-quality,
ISPE,ISPE Guidance,The Cultural Excellence Report - Six Key Dimensions,"The Quality Excellence Report shares insights on quality culture improvement across six key dimensions and outlines a series of practical and powerful approaches, practices, and tools to support implementation of the cultural excellence framework and promote behavioral change that will ultimately benefit the patient and the business.",https://ispe.org/publications/guidance-documents/cultural-excellence-report-six-key-dimensions,
